City,tempmax,sealevelpressure
Lucknow,35.9,1004.8
Lucknow,36.1,1007.8
Lucknow,37.1,1008.1
Lucknow,38.9,1008.1
Lucknow,39,1006.8
Lucknow,38,1007.1
Lucknow,38.3,1006.4
Lucknow,37,1007.7
Lucknow,38.6,1009.8
Lucknow,39.2,1010
Lucknow,39,1010.3
Lucknow,40.3,1008.4
Lucknow,40.6,1006.8
Lucknow,39.3,1006.3
Lucknow,40.2,1005.3
Lucknow,37,1008.6
Lucknow,37.1,1009.4
Lucknow,38.6,1005.5
Lucknow,39.6,1004.4
Lucknow,35,1006.9
Lucknow,33,1010.5
Lucknow,37,1008.2
Lucknow,37.3,1006.3
Lucknow,35.6,1007.7
Lucknow,39,1006.7
Lucknow,40.2,1006
Lucknow,41,1006.3
Lucknow,38,1006.8
Lucknow,36.6,1006.5
Lucknow,39,1006.3
Lucknow,34.5,1007.5
Lucknow,33,1006.4
Lucknow,39,1004.7
Lucknow,34,1005.9
Lucknow,35.3,1007.1
Lucknow,33,1008.5
Lucknow,36,1007.4
Lucknow,38,1005.3
Lucknow,35,1004.8
Lucknow,37,1003.5
Lucknow,36,1001.9
Lucknow,30.7,1004.4
Lucknow,35,1003.3
Lucknow,38,1003.8
Lucknow,39,1004.4
Lucknow,34,1005.3
Lucknow,29.1,1006.3
Lucknow,27,1004.6
Lucknow,30.6,1002.5
Lucknow,31.7,1004.6
Lucknow,35.2,1003.6
Lucknow,37,1003.8
Lucknow,36,1003.8
Lucknow,38,1000.2
Lucknow,36,999.2
Lucknow,33.3,1001.2
Lucknow,27.4,1002.7
Lucknow,28,1004.9
Lucknow,34,1003.3
Lucknow,38,1000.3
Lucknow,33,1002.1
Lucknow,36.4,1003.8
Lucknow,38,1004.4
Lucknow,38.6,1004.3
Lucknow,37.3,1003.4
Lucknow,39.3,1002.4
Lucknow,40,1000
Lucknow,38.6,998.3
Lucknow,34.7,998
Lucknow,29,998.2
Lucknow,35,997.7
Lucknow,34.3,999.3
Lucknow,29,999.3
Lucknow,27,997
Lucknow,33,994.4
Lucknow,35.1,997.1
Lucknow,31.7,999.2
Lucknow,28.4,999.5
Lucknow,28,999.2
Lucknow,31.4,1000.3
Lucknow,35,1000.9
Lucknow,36,1000.8
Lucknow,34.3,1001.5
Lucknow,32,1001.3
Lucknow,32.6,1000.5
Lucknow,35.6,1002.2
Lucknow,34,1004.4
Lucknow,35,1003.1
Lucknow,38,999.5
Lucknow,39,996.3
Patna,33.7,1000.2
Patna,35.8,1003.9
Patna,36,1006.4
Patna,36,1007
Patna,33.1,1008.3
Patna,34.1,1007.1
Patna,33.9,1006.7
Patna,37,1005.5
Patna,30.9,1006.9
Patna,36.7,1008.3
Patna,37.1,1008.9
Patna,37,1009.3
Patna,38.3,1007.4
Patna,39.3,1005.6
Patna,37,1005.2
Patna,36,1005.5
Patna,32.3,1006.9
Patna,34.9,1007.7
Patna,36.8,1004.4
Patna,38.9,1003.8
Patna,32.4,1006.2
Patna,28,1009
Patna,36.8,1007.3
Patna,37.9,1005.3
Patna,37.1,1005.8
Patna,36,1005.6
Patna,38.7,1005.9
Patna,39.1,1006.2
Patna,35.1,1006.3
Patna,35.6,1006.4
Patna,33.1,1006.7
Patna,32,1007.2
Patna,34,1005.5
Patna,31.3,1006.4
Patna,30.7,1006.7
Patna,33.3,1007.4
Patna,32.3,1008.8
Patna,34,1007.6
Patna,32.9,1006
Patna,32.8,1005
Patna,32,1003.3
Patna,29,1003
Patna,28.9,1003.5
Patna,34,1002.3
Patna,37,1002.9
Patna,37,1003.9
Patna,37.3,1003.7
Patna,32.6,1005
Patna,31.9,1004.3
Patna,26,1004.3
Patna,30.4,1003.9
Patna,32.9,1002.5
Patna,35,1002.3
Patna,36.7,1001.6
Patna,29.9,999.8
Patna,28.7,998.3
Patna,24.7,996.8
Patna,25.9,1000.2
Patna,29.6,1003
Patna,29.5,1002
Patna,32.8,1000
Patna,33,1002.1
Patna,31.8,1003.5
Patna,34.6,1004.2
Patna,35.7,1003.5
Patna,36,1002.5
Patna,35.2,1001.7
Patna,37.2,999.3
Patna,37,998
Patna,30,999.2
Patna,31.1,997.5
Patna,32,997.1
Patna,26.7,998.1
Patna,28,997.9
Patna,30.7,995.3
Patna,29,994.1
Patna,27.6,996.8
Patna,29,997
Patna,28.7,997.9
Patna,23.8,998.9
Patna,27.6,999.8
Patna,29.9,1000.2
Patna,29.1,1000
Patna,31,1001
Patna,32.1,1000
Patna,29.9,999.1
Patna,27.9,1001.3
Patna,32.6,1003.6
Patna,32,1002.4
Patna,31,999.6
Patna,30.9,997.2
Indore,35.3,1006
Indore,36,1007.3
Indore,35.3,1008.7
Indore,36.4,1010.2
Indore,37.4,1010.7
Indore,38.1,1010.4
Indore,38.5,1009.4
Indore,36.2,1009
Indore,36.2,1009
Indore,36.5,1010.2
Indore,37.7,1011
Indore,36.3,1012.9
Indore,37,1011.7
Indore,34.5,1011.4
Indore,34.7,1010.8
Indore,36.2,1010.2
Indore,35.2,1011.5
Indore,36.5,1012.3
Indore,35.8,1009.5
Indore,36.9,1008.1
Indore,34.8,1010.7
Indore,34.8,1011.3
Indore,36.7,1010.4
Indore,36.7,1010.4
Indore,36.4,1010.6
Indore,37.3,1008.8
Indore,38.9,1008.8
Indore,39.3,1009.9
Indore,39.4,1008.4
Indore,38.7,1007.4
Indore,34.1,1007.5
Indore,35.4,1008.1
Indore,35.7,1008.8
Indore,35.4,1007.9
Indore,37,1007.5
Indore,37.3,1007.7
Indore,37.5,1009
Indore,37.5,1007.7
Indore,37.5,1006
Indore,37.5,1005.1
Indore,37.5,1006.2
Indore,36.6,1004
Indore,36.3,1004.9
Indore,37.8,1003.5
Indore,38,1003.7
Indore,38,1004.1
Indore,35.7,1005.2
Indore,33.3,1003.8
Indore,32.7,1002.6
Indore,34.4,1005.7
Indore,37,1006.3
Indore,35,1006.7
Indore,35.9,1007.7
Indore,37.2,1007.3
Indore,37.5,1004.9
Indore,36.8,1003
Indore,36,1004
Indore,37.2,1005.3
Indore,36,1006.7
Indore,36,1006.8
Indore,37.4,1004.2
Indore,36.4,1005
Indore,36,1006.4
Indore,34.6,1007.5
Indore,34.4,1007.9
Indore,34.9,1007.6
Indore,34,1006.5
Indore,34.7,1006.5
Indore,35.2,1005
Indore,35.7,1002.8
Indore,34.2,1001.6
Indore,35.2,1001.7
Indore,35.8,1001.6
Indore,35.9,1001.1
Indore,35.3,999.9
Indore,35,998.6
Indore,35,999.7
Indore,33.9,1001
Indore,33,1001.1
Indore,32.4,1003.4
Indore,27.3,1005.3
Indore,28,1006.5
Indore,30.5,1005.8
Indore,28.7,1005.8
Indore,28.7,1005.7
Indore,32,1004.1
Indore,31,1005.2
Indore,30.3,1007.4
Indore,32,1006.1
Indore,32.8,1004.3
Indore,32.3,1004.9
Kanpur,35.6,1001.2
Kanpur,35.8,1004.8
Kanpur,36,1007.8
Kanpur,37,1008.2
Kanpur,39,1008.2
Kanpur,39.6,1006.8
Kanpur,39.6,1007.1
Kanpur,38.3,1006.4
Kanpur,37.6,1007.7
Kanpur,38.5,1009.8
Kanpur,39.2,1010
Kanpur,39,1010.3
Kanpur,40.3,1008.5
Kanpur,40.5,1006.8
Kanpur,39.3,1006.5
Kanpur,40.1,1005.4
Kanpur,37,1008.5
Kanpur,37,1009.4
Kanpur,39,1005.6
Kanpur,39.5,1004.5
Kanpur,35.6,1006.9
Kanpur,33,1010.5
Kanpur,38.5,1008.2
Kanpur,37.3,1006.3
Kanpur,35.6,1007.8
Kanpur,39,1006.8
Kanpur,41,1006.1
Kanpur,41,1006.4
Kanpur,38.5,1006.9
Kanpur,37.6,1006.5
Kanpur,39,1006.3
Kanpur,34.2,1007.5
Kanpur,33,1006.5
Kanpur,39.9,1004.8
Kanpur,34.6,1006
Kanpur,35.3,1007.1
Kanpur,34.5,1008.6
Kanpur,36,1007.4
Kanpur,38.5,1005.4
Kanpur,36.5,1004.9
Kanpur,37.6,1003.6
Kanpur,38.5,1001.9
Kanpur,30.6,1004.5
Kanpur,35,1003.3
Kanpur,38,1003.8
Kanpur,40,1004.4
Kanpur,34,1005.4
Kanpur,29,1006.4
Kanpur,27,1004.5
Kanpur,31,1002.4
Kanpur,31.6,1004.6
Kanpur,35.1,1003.7
Kanpur,37,1003.9
Kanpur,37.1,1003.9
Kanpur,38.5,1000.4
Kanpur,37.6,999.2
Kanpur,34.9,1001.1
Kanpur,30.9,1002.7
Kanpur,28,1004.9
Kanpur,35.5,1003.4
Kanpur,38.6,1000.4
Kanpur,33.1,1002.2
Kanpur,38,1003.8
Kanpur,38.6,1004.4
Kanpur,38.5,1004.4
Kanpur,37.3,1003.5
Kanpur,39.5,1002.5
Kanpur,41.3,1000.1
Kanpur,39.4,998.4
Kanpur,37.8,998.2
Kanpur,29.6,998.4
Kanpur,35.6,997.8
Kanpur,34.3,999.4
Kanpur,31.5,999.3
Kanpur,30.9,997
Kanpur,34,994.5
Kanpur,35.5,996.9
Kanpur,33.4,999.1
Kanpur,28,999.5
Kanpur,28,999.2
Kanpur,31.4,1000.3
Kanpur,35,1001
Kanpur,36,1000.8
Kanpur,34.1,1001.5
Kanpur,32,1001.3
Kanpur,33.5,1000.5
Kanpur,35.5,1002.1
Kanpur,34.6,1004.4
Kanpur,35,1003.2
Kanpur,39,999.5
Kanpur,39.9,996.3
Surat,34.9,1011.1
Surat,36.1,1009.5
Surat,38.9,1009.4
Surat,36.2,1009.8
Surat,38.4,1010.5
Surat,32.4,1011.1
Surat,35.2,1010
Surat,33.1,1011.3
Surat,33.7,1010.9
Surat,38.9,1010.8
Surat,38.4,1011.5
Surat,41.1,1010
Surat,40.7,1008.9
Surat,40.1,1009.2
Surat,39.7,1009.8
Surat,34.7,1009.1
Surat,34.1,1008.8
Surat,38.1,1009.5
Surat,35.9,1009.4
Surat,39.1,1008.6
Surat,36.7,1009
Surat,37.4,1008.4
Surat,37.1,1008.2
Surat,38.4,1007.3
Surat,34.1,1008.2
Surat,33.4,1008.9
Surat,33.4,1010.3
Surat,38.7,1008.9
Surat,38.7,1007.7
Surat,35.4,1009.1
Surat,34.7,1009.2
Surat,36.4,1007.8
Surat,38.7,1007.7
Surat,37.1,1008.4
Surat,36.2,1007.8
Surat,39.9,1007
Surat,36.1,1007.4
Surat,34.4,1007.7
Surat,34.7,1008.1
Surat,36.1,1007.6
Surat,35.1,1008.4
Surat,35.1,1007.5
Surat,36.7,1007
Surat,39.2,1006.3
Surat,38.7,1006.1
Surat,39.4,1005.5
Surat,38.7,1005.3
Surat,38.2,1004.7
Surat,35.7,1004.4
Surat,34.4,1004.3
Surat,34.2,1005.4
Surat,35.2,1006.5
Surat,40.4,1006.6
Surat,39.7,1007.1
Surat,40.2,1007.3
Surat,37.4,1006.9
Surat,33.7,1006.5
Surat,33.7,1005.7
Surat,34.2,1006
Surat,35.4,1006.7
Surat,36.4,1007.2
Surat,35.4,1007.6
Surat,34.7,1005.8
Surat,31.7,1002.5
Surat,34.1,1003.5
Surat,31.7,1005.3
Surat,32.2,1004.6
Surat,30.4,1004.8
Surat,30.4,1005.1
Surat,30.4,1005.4
Surat,31.1,1004.5
Surat,33.2,1002.2
Surat,31.7,1000.6
Surat,33.1,1000.7
Surat,31.7,1002.2
Surat,31.4,1001.7
Surat,33.1,1000.5
Surat,30.4,1001.1
Surat,32.2,1002.5
Surat,32.7,1004.1
Surat,32.9,1005
Surat,31.7,1004
Surat,32.1,1002.7
Surat,32.7,1003.6
Surat,32.2,1004.7
Surat,33.2,1003.2
Surat,33.9,1003.4
Surat,34.2,1003.9
Surat,34.1,1003.6
Surat,32.2,1003
Surat,32.7,1002
Jaipur,33,1010.2
Jaipur,33,1010.5
Jaipur,33,1011.6
Jaipur,34.1,1011.6
Jaipur,35.1,1011.5
Jaipur,37,1010.3
Jaipur,37,1007.8
Jaipur,35,1009.2
Jaipur,35,1009.9
Jaipur,37,1010.1
Jaipur,38.1,1011.5
Jaipur,38,1010.1
Jaipur,39.9,1007.4
Jaipur,40,1007.5
Jaipur,38.3,1007.8
Jaipur,39.1,1005.6
Jaipur,38.8,1005.3
Jaipur,37.3,1006.6
Jaipur,36,1007.1
Jaipur,30,1009.4
Jaipur,34.1,1008.6
Jaipur,37,1007
Jaipur,34,1006.8
Jaipur,37,1004.8
Jaipur,36,1005.2
Jaipur,37,1007
Jaipur,37,1008.9
Jaipur,37,1009.1
Jaipur,38,1007.4
Jaipur,39,1007.4
Jaipur,41,1005.2
Jaipur,42,1003.4
Jaipur,37.2,1005
Jaipur,35.1,1007.9
Jaipur,38,1006.6
Jaipur,35,1006.8
Jaipur,38,1005.9
Jaipur,41,1003.8
Jaipur,42,1004.2
Jaipur,42,1005.2
Jaipur,39,1007
Jaipur,36.1,1006
Jaipur,37,1005.6
Jaipur,40,1004.7
Jaipur,39.9,1004.9
Jaipur,39,1003.8
Jaipur,40,1002.1
Jaipur,40,1001.9
Jaipur,40.2,1000.5
Jaipur,40.1,1000.5
Jaipur,42,1000.2
Jaipur,43,1000.2
Jaipur,42.5,1001.6
Jaipur,43,1002.1
Jaipur,44,1001.6
Jaipur,44,1000.5
Jaipur,44,998.1
Jaipur,43,997.7
Jaipur,41,1000.7
Jaipur,35,1005
Jaipur,32.1,1006.1
Jaipur,37,1007
Jaipur,37,1005
Jaipur,37,1003.3
Jaipur,34,1002.3
Jaipur,34,1001.6
Jaipur,37,1001.5
Jaipur,37,1001.6
Jaipur,39,1001.3
Jaipur,40,1001
Jaipur,41,1000.3
Jaipur,40,999
Jaipur,41,997.1
Jaipur,38,997.7
Jaipur,40,999.3
Jaipur,42,997.9
Jaipur,44,994.8
Jaipur,43.6,994.4
Jaipur,43.9,995.7
Jaipur,42,997.5
Jaipur,40,1000.8
Jaipur,38.9,999.7
Jaipur,38.2,998.9
Jaipur,38.9,1000.1
Jaipur,34,1002
Jaipur,38.1,1000.4
Jaipur,37,1000.1
Jaipur,39,998.9
Jaipur,40,998.3
Jaipur,41,999.4
Jaipur,41,999.5
Lucknow,35.2,1008.8
Lucknow,33.4,1009.1
Lucknow,32,1010.9
Lucknow,33.6,1011.5
Lucknow,34.9,1011.9
Lucknow,36.6,1009.9
Lucknow,37.1,1007.6
Lucknow,35.6,1008.6
Lucknow,35,1009.8
Lucknow,35,1011.1
Lucknow,37,1011.4
Lucknow,37,1008.9
Lucknow,38,1007.7
Lucknow,37.6,1008.5
Lucknow,37,1008.4
Lucknow,37,1005.9
Lucknow,36,1005.9
Lucknow,37.4,1007.4
Lucknow,36,1006.6
Lucknow,35.1,1008
Lucknow,34,1008.8
Lucknow,35,1007.9
Lucknow,33,1007.1
Lucknow,35.3,1005.4
Lucknow,33.3,1006.2
Lucknow,33,1009.6
Lucknow,31.2,1012
Lucknow,33.3,1010.8
Lucknow,32.1,1009.3
Lucknow,34.3,1008.7
Lucknow,30.9,1008
Lucknow,34.1,1007.2
Lucknow,35,1007.5
Lucknow,35,1007.7
Lucknow,33.2,1007.8
Lucknow,32.6,1007.6
Lucknow,32,1007.8
Lucknow,36.1,1005.9
Lucknow,35.1,1006.7
Lucknow,35.9,1007.8
Lucknow,34,1009.2
Lucknow,35.2,1007.6
Lucknow,37,1005.9
Lucknow,37.4,1005.3
Lucknow,38.4,1003.6
Lucknow,39.2,1003.1
Lucknow,40.1,1002.1
Lucknow,40,1001
Lucknow,39.6,1000.3
Lucknow,38.4,999.4
Lucknow,40,999.3
Lucknow,40.1,1000.4
Lucknow,38.1,1001.9
Lucknow,42,1000.9
Lucknow,43.4,1000.3
Lucknow,43,999.3
Lucknow,41.9,998.5
Lucknow,35.5,1001.8
Lucknow,34.1,1004
Lucknow,34.1,1004.8
Lucknow,31.1,1006.9
Lucknow,35.1,1006.4
Lucknow,33.6,1005.1
Lucknow,34.8,1003.7
Lucknow,29.4,1003.8
Lucknow,25,1003.7
Lucknow,32,1003.1
Lucknow,36,1001.8
Lucknow,38,1001.1
Lucknow,39.5,1000.6
Lucknow,38.1,1000.2
Lucknow,38.2,999.3
Lucknow,39.1,998.2
Lucknow,37,998.8
Lucknow,37.4,1000.1
Lucknow,34.8,999.3
Lucknow,35.4,997.3
Lucknow,32.6,996.6
Lucknow,33.2,997.6
Lucknow,36.1,999.6
Lucknow,33.8,1000.3
Lucknow,31.5,1000.5
Lucknow,33.2,999.9
Lucknow,33.1,1001.8
Lucknow,33,1002.5
Lucknow,31.1,1000.6
Lucknow,33.1,999.7
Lucknow,32,999.4
Lucknow,35.3,998.7
Lucknow,31,1001.5
Lucknow,33.6,1001.5
Bhopal,35.2,1008.9
Bhopal,34,1009.3
Bhopal,34,1010
Bhopal,34.8,1010.4
Bhopal,36.1,1011.4
Bhopal,37.1,1009.1
Bhopal,37.8,1008.1
Bhopal,37,1007.4
Bhopal,36.4,1009
Bhopal,37,1010.1
Bhopal,37.9,1011
Bhopal,38.4,1009.3
Bhopal,38.1,1007.6
Bhopal,40.1,1007.5
Bhopal,39.9,1007.7
Bhopal,39.2,1006.2
Bhopal,39.2,1005.5
Bhopal,35.4,1007.7
Bhopal,37,1007
Bhopal,37.1,1006.8
Bhopal,34.9,1007.5
Bhopal,37.1,1006.4
Bhopal,38.1,1005
Bhopal,39.1,1003.6
Bhopal,38,1004.3
Bhopal,37.1,1005.8
Bhopal,36,1008.3
Bhopal,37,1007.8
Bhopal,39,1006.2
Bhopal,38,1006.6
Bhopal,39.8,1005.3
Bhopal,41.2,1003.8
Bhopal,41.1,1003.4
Bhopal,41,1004.8
Bhopal,38,1005.8
Bhopal,39,1005.3
Bhopal,40.9,1004.9
Bhopal,41.1,1003.8
Bhopal,41,1004.9
Bhopal,41.9,1005.7
Bhopal,37.1,1007.1
Bhopal,36.8,1006
Bhopal,39.4,1004.3
Bhopal,38.2,1003.9
Bhopal,40.1,1002.5
Bhopal,39.8,1002.5
Bhopal,40.1,1001.4
Bhopal,39.9,1000.2
Bhopal,40.1,1000.1
Bhopal,40.8,998.9
Bhopal,41.8,1000.5
Bhopal,42,1000.9
Bhopal,42.8,1001.8
Bhopal,43,1002.3
Bhopal,44,1002.4
Bhopal,43.8,1001.9
Bhopal,42.8,999.9
Bhopal,42.1,999.1
Bhopal,41,1000.7
Bhopal,41,1002
Bhopal,39,1003.8
Bhopal,37.8,1004.9
Bhopal,34,1005.1
Bhopal,32,1004.1
Bhopal,23,1001.7
Bhopal,31,1003.8
Bhopal,34.7,1002.4
Bhopal,34.1,1002.3
Bhopal,35.1,1002.1
Bhopal,37,1002.2
Bhopal,37,1000.7
Bhopal,38,998.6
Bhopal,37.1,997.2
Bhopal,32.9,998.3
Bhopal,34.8,999.7
Bhopal,35,998.8
Bhopal,37.9,997.6
Bhopal,35,998.2
Bhopal,34.9,999.9
Bhopal,33.9,1002.2
Bhopal,30,1002.6
Bhopal,33,1000.8
Bhopal,34,1000
Bhopal,29,1002.3
Bhopal,29.9,1003.5
Bhopal,33.8,1001.9
Bhopal,33.1,1002.1
Bhopal,33,1002.9
Bhopal,33,1001.8
Bhopal,33.1,1001.6
Bhopal,34.9,1000.5
Indore,35.1,1009
Indore,33.7,1008.7
Indore,35.1,1008.8
Indore,34.9,1009
Indore,36.8,1009.2
Indore,37.4,1008.4
Indore,36.8,1007.3
Indore,35.2,1008.1
Indore,35.2,1008.6
Indore,36.8,1009.5
Indore,37,1010.1
Indore,38.2,1008.9
Indore,38,1007.2
Indore,38.2,1007.1
Indore,39,1007.2
Indore,38.1,1006.2
Indore,38.2,1005.8
Indore,37.1,1006.8
Indore,36.2,1006.7
Indore,37,1006.2
Indore,36,1006.4
Indore,36.2,1006
Indore,38.2,1005.2
Indore,37.8,1003.8
Indore,36.9,1004.8
Indore,37.8,1005.3
Indore,37,1006.8
Indore,37.2,1007
Indore,38.8,1004.8
Indore,39.8,1005.3
Indore,40.1,1004.6
Indore,40.2,1003.6
Indore,40,1003.7
Indore,40,1004.5
Indore,38.8,1004.4
Indore,38.2,1003.3
Indore,39.9,1003.9
Indore,41.1,1003.1
Indore,40,1004.1
Indore,40.8,1004.1
Indore,39,1005
Indore,38.9,1004.3
Indore,39.1,1003.7
Indore,39.2,1003.1
Indore,40,1001.9
Indore,40,1001.1
Indore,39.2,1000.9
Indore,39.9,999.4
Indore,40,999.7
Indore,40.2,998.5
Indore,40.9,1000.3
Indore,40.2,1001.7
Indore,40.9,1002.3
Indore,41.8,1002.5
Indore,42,1002.8
Indore,41.1,1002.1
Indore,40.8,1000.6
Indore,41.2,999.7
Indore,40,1001.5
Indore,38.9,1002.7
Indore,38.8,1003.5
Indore,37,1004.5
Indore,28.9,1006.2
Indore,30,1003.4
Indore,27,1001.1
Indore,33.2,1002.1
Indore,33.2,1001.9
Indore,35,1001.5
Indore,34,1002.1
Indore,35.2,1002.2
Indore,36.1,1001.2
Indore,35,998.4
Indore,35.4,997.5
Indore,33,997.9
Indore,32.1,999.5
Indore,34.2,998.1
Indore,34,997.1
Indore,32.2,998
Indore,34,999.1
Indore,33.2,1001.3
Indore,32.2,1002.4
Indore,33.2,1000.9
Indore,34.2,999.8
Indore,31,1001.6
Indore,27,1003.8
Indore,33,1001.6
Indore,33,1001.4
Indore,33,1001.6
Indore,32.2,1001.7
Indore,32.2,1001.3
Indore,34.1,999.4
Patna,36,1007.7
Patna,36,1006.6
Patna,34,1009.1
Patna,35,1010
Patna,35,1010.4
Patna,37,1008.3
Patna,38,1006.3
Patna,37,1007
Patna,37,1008.1
Patna,37,1009.9
Patna,36,1010.4
Patna,34,1007.7
Patna,37,1007.4
Patna,38,1008.3
Patna,32,1008.9
Patna,34,1006
Patna,34.9,1005.5
Patna,36,1006.8
Patna,35.1,1006
Patna,32.1,1007.3
Patna,30,1008.4
Patna,32,1008.2
Patna,33,1006.8
Patna,30,1006.1
Patna,30.2,1007
Patna,27,1010
Patna,30,1011.5
Patna,28,1010.5
Patna,32,1008.6
Patna,33,1008.6
Patna,30,1008.2
Patna,29,1007.4
Patna,32,1007.2
Patna,34,1007.6
Patna,31,1007.3
Patna,33,1007
Patna,33,1007.2
Patna,32,1006.6
Patna,33,1007.2
Patna,34,1007
Patna,32.1,1008.9
Patna,34,1007.2
Patna,37,1005.1
Patna,35,1004.5
Patna,35,1003.4
Patna,39,1001.7
Patna,40,1001
Patna,39,1000.3
Patna,35,999.9
Patna,33,999.2
Patna,32.1,1000
Patna,34.2,1000.9
Patna,34.1,1002.3
Patna,39,1000.7
Patna,39.7,999.9
Patna,40,999.5
Patna,32,1000.7
Patna,33,1003.1
Patna,34,1004.1
Patna,35.3,1004.5
Patna,33,1006
Patna,36.9,1005.6
Patna,35,1004.4
Patna,34,1003.5
Patna,32,1003.5
Patna,28,1001.5
Patna,31,1002.2
Patna,34.1,1001.1
Patna,35,1000.6
Patna,36,1001.1
Patna,37,1000.3
Patna,35,999.2
Patna,34.2,998.4
Patna,33,999.2
Patna,35,999.9
Patna,32,998.7
Patna,32,996.8
Patna,33,996.1
Patna,32,997.1
Patna,30,998.6
Patna,30,999.3
Patna,33,998.4
Patna,30.7,998.9
Patna,32.9,1001.4
Patna,32,1002.2
Patna,30.2,1001
Patna,28.8,999.9
Patna,32.7,999.2
Patna,28,1000.4
Patna,29,1001.3
Patna,30.3,1001.3
Kanpur,35.1,1009.3
Kanpur,33.6,1009.5
Kanpur,32.6,1011.1
Kanpur,34,1011.7
Kanpur,35.4,1012.2
Kanpur,37,1010.1
Kanpur,37.5,1007.9
Kanpur,36.5,1009
Kanpur,35.5,1010.1
Kanpur,36.6,1011.4
Kanpur,38.5,1011.7
Kanpur,37.5,1009.3
Kanpur,38.6,1007.8
Kanpur,38.6,1008.7
Kanpur,37,1008.3
Kanpur,38.6,1005.8
Kanpur,36.6,1006.3
Kanpur,37.5,1007.7
Kanpur,36,1006.7
Kanpur,35,1008.2
Kanpur,34,1009
Kanpur,35,1007.9
Kanpur,33.2,1007.5
Kanpur,36.4,1005.5
Kanpur,34.5,1006.4
Kanpur,33.9,1009.6
Kanpur,31.1,1012.2
Kanpur,33.3,1011.1
Kanpur,32.7,1009.6
Kanpur,35.1,1009
Kanpur,31.3,1008.2
Kanpur,34.1,1007.3
Kanpur,35,1007.8
Kanpur,35,1007.9
Kanpur,33.1,1007.9
Kanpur,33.7,1007.7
Kanpur,32.7,1007.9
Kanpur,37.5,1006
Kanpur,37,1006.9
Kanpur,35.9,1007.4
Kanpur,34,1009.5
Kanpur,36.4,1007.8
Kanpur,37,1006
Kanpur,38.1,1005.4
Kanpur,38.9,1003.9
Kanpur,39.9,1003.4
Kanpur,40.6,1002.4
Kanpur,40,1001.2
Kanpur,40.9,1000.7
Kanpur,39.4,999.4
Kanpur,40.6,999.4
Kanpur,43.3,1000.4
Kanpur,39.6,1001.9
Kanpur,44.4,1001.2
Kanpur,44.5,1000.5
Kanpur,44.8,999.5
Kanpur,43.8,998.6
Kanpur,35.6,1001.8
Kanpur,35.6,1003.9
Kanpur,34,1004.1
Kanpur,32,1007.1
Kanpur,35,1006.7
Kanpur,33.5,1005.5
Kanpur,35.5,1003.7
Kanpur,29.4,1003.7
Kanpur,25.7,1003.7
Kanpur,32,1003.4
Kanpur,36,1002.2
Kanpur,38.6,1001.2
Kanpur,40.6,1000.8
Kanpur,39.6,1000.4
Kanpur,38,999.5
Kanpur,39,998.4
Kanpur,36.9,998.8
Kanpur,37.5,999.9
Kanpur,34,999.5
Kanpur,35.5,997.4
Kanpur,34.6,996.6
Kanpur,33,997.9
Kanpur,36.1,999.8
Kanpur,35.5,1000.4
Kanpur,32.1,1000.7
Kanpur,33,1000.3
Kanpur,33,1001.6
Kanpur,34,1002.6
Kanpur,31.1,1001
Kanpur,33,1000.4
Kanpur,31.9,999.7
Kanpur,35.3,999
Kanpur,31,1001.6
Kanpur,34,1001.6
Ahmedabad,35.7,1010.7
Ahmedabad,38,1009.6
Ahmedabad,39,1009.6
Ahmedabad,40,1009.9
Ahmedabad,41,1010.3
Ahmedabad,41,1010.1
Ahmedabad,39,1008.8
Ahmedabad,39,1009.7
Ahmedabad,39,1010
Ahmedabad,42,1010.5
Ahmedabad,43,1011.2
Ahmedabad,43,1009.8
Ahmedabad,44,1009
Ahmedabad,43,1008.8
Ahmedabad,41,1009.5
Ahmedabad,41,1008.1
Ahmedabad,40,1007.6
Ahmedabad,40,1008.8
Ahmedabad,40,1008.7
Ahmedabad,40,1007.6
Ahmedabad,40,1007.9
Ahmedabad,42,1007.1
Ahmedabad,42,1006.5
Ahmedabad,41,1005.9
Ahmedabad,40,1006.5
Ahmedabad,41,1007.3
Ahmedabad,41,1008.9
Ahmedabad,43,1008.8
Ahmedabad,44,1007.3
Ahmedabad,45,1007.7
Ahmedabad,44,1007.7
Ahmedabad,44,1006.4
Ahmedabad,44,1006.2
Ahmedabad,43,1006.9
Ahmedabad,43,1006.8
Ahmedabad,44,1005.5
Ahmedabad,43,1006.2
Ahmedabad,45,1006
Ahmedabad,43,1006.5
Ahmedabad,43,1006.4
Ahmedabad,42,1006.6
Ahmedabad,42,1006.3
Ahmedabad,43,1005.4
Ahmedabad,42,1005.7
Ahmedabad,43.1,1005.2
Ahmedabad,43,1004.6
Ahmedabad,43,1004.3
Ahmedabad,43,1003.6
Ahmedabad,43,1002.7
Ahmedabad,45,1002
Ahmedabad,45,1003.3
Ahmedabad,45,1004.6
Ahmedabad,44,1005.2
Ahmedabad,44,1005.7
Ahmedabad,45,1005.9
Ahmedabad,45,1005
Ahmedabad,45,1003.6
Ahmedabad,45,1002.6
Ahmedabad,43,1003.2
Ahmedabad,42,1004.8
Ahmedabad,42,1005.9
Ahmedabad,42,1005.9
Ahmedabad,39,1004.8
Ahmedabad,38,1002.2
Ahmedabad,40,1002.1
Ahmedabad,39,1003.4
Ahmedabad,37,1003.2
